SPs,Parent SP,Zone,Province Name,District Name,AIMS Location,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Implementing Partner,Donor
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Sia pushata Clinic (2046),HF2046 - Sia pushata Clinic,2046,BHC,32.25006664,63.76202263,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Sarfulad Clinic (3722),HF3722 - Sarfulad Clinic,3722,BHC,32.31818783,64.01540057,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Kajaki,"Hilmand, Kajaki\?????? ????",Sheeray SHC (4690),HF4690 - Sheeray SHC,4690,SHC,32.648177,65.13634,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Kajaki,"Hilmand, Kajaki\?????? ????",Abdar SHC (4681),HF4681 - Abdar SHC,4681,SHC,32.406078,65.133631,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Kajaki,"Hilmand, Kajaki\?????? ????",Jawdaraz SHC (4707),HF4707 - Jawdaraz SHC,4707,SHC,32.09067,65.01346,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Hydar Abad SHC (4682),HF4682 - Hydar Abad SHC,4682,SHC,31.887357,64.748454,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Gul Muhammad Kalay SHC (4708),HF4708 - Gul Muhammad Kalay SHC,4708,SHC,31.770565,64.701335,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Garm Seir,"Hilmand, Garmser\?????? ??? ???",Dehwala SHC (4703),HF4703 - Dehwala SHC,4703,SHC,31.056823,64.206714,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Garm Seir,"Hilmand, Garmser\?????? ??? ???",Karwan Raa SHC (4702),HF4702 - Karwan Raa SHC,4702,SHC,29.531954,63.881762,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Marjah *,"Hilmand, Nad-e-Ali\?????? ??????",Qasem Bazar SHC (4698),HF4698 - Qasem Bazar SHC,4698,SHC,31.532899,64.046213,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Marjah *,"Hilmand, Nad-e-Ali\?????? ??????",Loy 11 SHC (4699),HF4699 - Loy 11 SHC,4699,SHC,31.419116,64.086345,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Marjah *,"Hilmand, Nad-e-Ali\?????? ??????",Esmat Bazar SHC (4697),HF4697 - Esmat Bazar SHC,4697,SHC,31.535339,64.060673,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawa-e-Barekzaye,"Hilmand, Nawa-e-Barakzaiy\?????? ???? ????????",Fazoluddin Mamoriat SHC (4709),HF4709 - Fazoluddin Mamoriat SHC,4709,SHC,31.354994,64.2872,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawa-e-Barekzaye,"Hilmand, Nawa-e-Barakzaiy\?????? ???? ????????",Trekh Nawar SHC (4704),HF4704 - Trekh Nawar SHC,4704,SHC,31.49868,64.249999,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawa-e-Barekzaye,"Hilmand, Nawa-e-Barakzaiy\?????? ???? ????????",Landy Shakh SHC (4705),HF4705 - Landy Shakh SHC,4705,SHC,31.345218,64.304224,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawzaad,"Hilmand, Nawzad\?????? ?????",Walarai SHC (4687),HF4687 - Walarai SHC,4687,SHC,32.599191,64.363958,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawzaad,"Hilmand, Nawzad\?????? ?????",Khawai SHC (4686),HF4686 - Khawai SHC,4686,SHC,32.542374,64.256767,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawzaad,"Hilmand, Nawzad\?????? ?????",Mamakareez SHC (4684),HF4684 - Mamakareez SHC,4684,SHC,32.222591,64.516005,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nad Ali,"Hilmand, Nad-e-Ali\?????? ??????",BariGula Bazar SHC (4696),HF4696 - BariGula Bazar SHC,4696,SHC,31.578047,64.106857,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nad Ali,"Hilmand, Nad-e-Ali\?????? ??????",Hewad Bazar SHC (4695),HF4695 - Hewad Bazar SHC,4695,SHC,31.590482,64.131648,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nad Ali,"Hilmand, Nad-e-Ali\?????? ??????",Khooman SHC (4694),HF4694 - Khooman SHC,4694,SHC,31.601505,64.162212,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,LashkarGaah,"Hilmand, Lashkargah\?????? ???????",Muhajereen SHC (4706),HF4706 - Muhajereen SHC,4706,SHC,31.638307,64.376758,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,LashkarGaah,"Hilmand, Lashkargah\?????? ???????",Wazir Manda SHC (4692),HF4692 - Wazir Manda SHC,4692,SHC,31.663103,64.555141,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,LashkarGaah,"Hilmand, Lashkargah\?????? ???????",Koorghojak SHC (4680),HF4680 - Koorghojak SHC,4680,SHC,31.687545,64.391071,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,LashkarGaah,"Hilmand, Lashkargah\?????? ???????",Kareez SHC (4693),HF4693 - Kareez SHC,4693,SHC,31.540031,64.359939,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Baghran,"Hilmand, Baghran\?????? ??????",Baghurgak Bazar SHC (4691),HF4691 - Baghurgak Bazar SHC,4691,SHC,33.315968,65.183052,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Mosa Qala,"Hilmand, Musa Qala\?????? ???? ????",Sarhand SHC (4689),HF4689 - Sarhand SHC,4689,SHC,32.248868,64.816321,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Mosa Qala,"Hilmand, Musa Qala\?????? ???? ????",Shah Raga SHC (4688),HF4688 - Shah Raga SHC,4688,SHC,32.218663,64.801316,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Lar SHC (4683),HF4683 - Lar SHC,4683,SHC,32.112235,64.289081,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Khairday SHC (4685),HF4685 - Khairday SHC,4685,SHC,32.198306,64.246393,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Deesho,"Hilmand, Deh-e-Shu\?????? ????",Haji Amanullah Khan SHC (4701),HF4701 - Haji Amanullah Khan SHC,4701,SHC,30.28441,63.170311,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Kajaki,"Hilmand, Kajaki\?????? ????",Jawdaraz Shahidan SHC (6267),HF6267 - Jawdaraz Shahidan SHC,6267,SHC,34.24835,64.5466,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Sangeen,"Hilmand, Sangin\?????? ?????",Fateh Mohamad Pag SHC (6264),HF6264 - Fateh Mohamad Pag SHC,6264,SHC,34.52406,64.48722,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Nawdeh SHC (6257),HF6257 - Nawdeh SHC,6257,SHC,34.13512,64.18992,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Ziarat Agha SHC (6259),HF6259 - Ziarat Agha SHC,6259,SHC,34.04391,64.0814,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Yaklang SHC (6266),HF6266 - Yaklang SHC,6266,SHC,34.08164,64.27059,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Lamasi saa SHC (6256),HF6256 - Lamasi saa SHC,6256,SHC,34.49745,64.04993,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Washir,"Hilmand, Washer\?????? ?????",Bahara SHC (6260),HF6260 - Bahara SHC,6260,SHC,34.1305,63.36287,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Korghojat Nahr-e-Saraj (6263),HF6263 - Korghojat Nahr-e-Saraj,6263,SHC,34.43619,64.26808,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Zambolai SHC (6261),HF6261 - Zambolai SHC,6261,SHC,34.50139,64.39918,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Haji Matin Kalai SHC (6262),HF6262 - Haji Matin Kalai SHC,6262,SHC,34.50568,64.22014,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nahr-e-Seraj,"Hilmand, Nahr-e-Saraj\?????? ??? ????",Hanjaran SHC (6265),HF6265 - Hanjaran SHC,6265,SHC,34.54611,64.50694,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Nawa-e-Barekzaye,"Hilmand, Nawa-e-Barakzaiy\?????? ???? ????????",Naseran SHC (6258),HF6258 - Naseran SHC,6258,SHC,34.26231,64.14891,#REF!,NFA1.5
OHPM,OHPM,Southern,Helmand,Rig-e-Khansheen,"Hilmand, Reg-i-Khan Nishin\?????? ??? ??? ????",Malakhan SHC (4700),HF4700 - Malakhan SHC,4700,SHC,30.5164603,63.382892,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Adraskan Clinic (0665),HF0665 - Adraskan Clinic,665,CHC,33.6462932,62.26717263,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Shirzad Clinic (1919),HF1919 - Shirzad Clinic,1919,BHC,33.5980831,62.8686668,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Kham-e-Zeyardat SHC (2069),HF2069 - Kham-e-Zeyardat SHC,2069,SHC,33.8765297,62.5595244,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Deh-e-Kharo SHC (2592),HF2592 - Deh-e-Kharo SHC,2592,SHC,33.5506119,62.658208,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Shir Bakhsh SHC (2595),HF2595 - Shir Bakhsh SHC,2595,SHC,33.5947416,61.648472,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Mirabad SC (4092),HF4092 - Mirabad SC,4092,SHC,33.80782,62.23188005,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Tazirbid SC (4094),HF4094 - Tazirbid SC,4094,SHC,33.6867372,62.6525053,#REF!,NFA1.5
OHPM,OHPM,Western,Hirat,Adraskan,"Hirat, Adraskan\????? ??????",Ali Abad SC (4137),HF4137 - Ali Abad SC,4137,SHC,33.6881249,62.5572876,#REF!,NFA1.5
